PIT,QB 7,4.44,WR 2,7.6,
PIT,K 9,1,
PIT,RB 27,1.1,
PIT,RB 27,0.2,
PIT,QB 7,0.56,WR 73,1.9,
PIT,RB 27,0.7,
PIT,RB 2,0.3,
PIT,QB 7,0,
PIT,QB 7,0.48,WR 99,1.7,
PIT,QB 7,0.2,
PIT,RB 2,0.1,
PIT,RB 2,0.6,
PIT,RB 2,0.7,
PIT,QB 7,0,
PIT,QB 7,5.08,WR 2,9.2,
PIT,K 9,1,
PIT,QB 7,0.28,RB 2,1.2,
PIT,QB 7,0.28,RB 2,1.2,
PIT,QB 7,0.36,TE 16,1.4,
PIT,QB 7,0.32,TE 16,1.3,
PIT,QB 7,0.16,RB 2,0.9,
PIT,QB 7,0,
PIT,QB 7,0,
PIT,K 9,0,
PIT,QB 7,0,WR 73,0,
PIT,QB 7,0.64,TE 16,2.1,
PIT,RB 2,0.2,
PIT,RB 2,-0.2,
PIT,QB 7,1.08,WR 2,3.2,
PIT,RB 2,2.2,WR 2,0.68,
PIT,QB 7,0.44,TE 16,1.6,
PIT,RB 2,0.4,
PIT,QB 7,0,RB 2,0,
PIT,QB 7,4.2,TE 16,7,
PIT,K 9,1,
PIT,QB 7,0.28,WR 2,1.2,
PIT,RB 2,0.1,
PIT,RB 2,1,
PIT,QB 7,0,WR 73,0,
PIT,RB 27,0.5,
PIT,QB 7,0.2,
PIT,WR 73,-0.7,
PIT,QB 7,0.76,TE 16,2.4,
PIT,QB 7,0,WR 2,0,
PIT,RB 2,-0.3,
PIT,QB 7,0.56,RB 2,1.9,
PIT,QB 7,0.52,WR 2,1.8,
PIT,RB 2,-0.1,
PIT,QB 7,0,
PIT,QB 7,0,WR 2,0,
PIT,RB 2,0.2,
PIT,QB 7,0.32,WR 73,1.3,
PIT,RB 2,-0.2,
PIT,QB 7,0.06,TE 16,1,WR 73,0.5,
PIT,K 28,0,
PIT,QB 7,0.2,WR 2,1,
PIT,RB 2,1.1,
PIT,QB 7,0,TE 16,0.5,
PIT,RB 2,0.8,
PIT,RB 2,0.4,
PIT,QB 7,0,
PIT,RB 27,0.3,
PIT,QB 7,0,RB 2,0,
PIT,K 28,0,
PIT,RB 2,-0.2,
PIT,RB 2,0.9,WR 2,0,
PIT,QB 7,0,RB 2,0,
PIT,QB 7,0.28,WR 2,1.2,
PIT,RB 2,0.6,
PIT,RB 2,0.5,
PIT,QB 7,0,
PIT,QB 7,0.16,WR 2,0.9,
PIT,QB 7,0,WR 68,0,
PIT,K 9,4,
PIT,RB 2,0.1,WR 48,0,
PIT,RB 27,1.5,
PIT,RB 2,0,
PIT,QB 7,0.16,WR 2,0.9,
PIT,QB 7,1.2,WR 2,3.5,
PIT,QB 7,0.64,TE 16,2.1,
PIT,QB 7,0.28,WR 73,1.2,
PIT,RB 2,0.5,
PIT,QB 7,0,WR 68,0,
PIT,QB 7,0.2,TE 16,1,
PIT,QB 7,0.16,WR 2,0.9,
PIT,QB 7,0.1,
PIT,QB 7,0.24,WR 68,1.1,
PIT,RB 2,-0.3,
PIT,QB 7,0,WR 73,0,
PIT,K 9,3,
